,PTS,FGM,FGA,FGPerc,3PM,3PA,3PPerc,FTM,FTA,FTPerc,OREB,DREB,REB,AST,STL,BLK,TOV,PF,EFGPerc,FTR
15422,103.0,35.0,87.0,40.2,13.0,31.0,41.9,20.0,20.0,100.0,8.0,36.0,44.0,22.0,8.0,1.0,12.0,14.0,0.4770114942528736,0.2298850574712644
15423,96.0,40.0,82.0,48.8,5.0,15.0,33.3,11.0,14.0,78.6,2.0,39.0,41.0,24.0,8.0,3.0,12.0,19.0,0.5182926829268293,0.17073170731707318
15424,108.0,42.0,79.0,53.2,13.0,29.0,44.8,11.0,14.0,78.6,6.0,37.0,43.0,23.0,9.0,5.0,15.0,13.0,0.6139240506329114,0.17721518987341772
15425,76.0,25.0,76.0,32.9,2.0,7.0,28.6,24.0,37.0,64.9,10.0,31.0,41.0,9.0,7.0,10.5,9.0,19.0,0.34210526315789475,0.4868421052631579
15426,71.0,28.0,79.0,35.4,6.0,15.0,40.0,9.0,18.0,50.0,14.0,40.0,54.0,20.0,4.0,6.0,14.0,28.0,0.3924050632911392,0.2278481012658228
15427,92.0,40.0,80.0,50.0,3.0,5.0,61.35000000000001,9.0,14.0,64.3,6.0,31.0,37.0,17.0,7.0,9.0,13.0,16.0,0.51875,0.175
15428,98.0,37.0,82.0,45.1,6.0,18.0,33.3,18.0,18.0,100.0,9.0,21.0,30.0,16.0,12.0,8.0,12.0,16.0,0.4878048780487805,0.2195121951219512
15429,85.0,33.0,83.0,39.8,5.0,13.0,38.5,14.0,20.0,70.0,8.0,32.0,40.0,18.0,4.0,4.0,8.0,21.0,0.427710843373494,0.24096385542168675
15430,90.0,36.0,89.0,40.4,2.0,16.0,12.5,16.0,24.0,66.7,12.0,30.0,42.0,27.0,6.0,5.0,11.0,22.0,0.4157303370786517,0.2696629213483146
15431,84.0,35.0,84.0,41.7,2.0,9.0,22.2,12.0,17.0,70.6,9.0,29.0,38.0,27.0,3.0,4.0,13.0,18.0,0.42857142857142855,0.2023809523809524
15432,126.0,45.0,94.0,47.9,17.0,40.0,42.5,19.0,22.0,86.4,12.0,34.0,46.0,32.0,13.0,8.0,17.0,22.0,0.5691489361702128,0.23404255319148934
15433,103.0,40.0,83.0,48.2,10.0,25.0,40.0,13.0,13.0,100.0,10.0,37.0,47.0,27.0,6.0,5.0,16.0,13.0,0.5421686746987951,0.1566265060240964
15434,91.0,33.0,80.0,41.3,6.0,24.0,25.0,19.0,24.0,79.2,13.0,29.0,42.0,19.0,11.0,5.0,14.0,17.0,0.45,0.3
15435,99.0,37.0,89.0,41.6,6.0,21.0,28.6,19.0,26.0,73.1,17.0,31.0,48.0,20.0,8.0,2.0,12.0,19.0,0.44943820224719105,0.2921348314606741
15436,106.0,44.0,87.0,50.6,7.0,27.0,25.9,11.0,19.0,57.9,8.0,31.0,39.0,27.0,10.0,4.0,14.0,19.0,0.5459770114942529,0.2183908045977012
15437,102.0,38.0,78.0,48.7,9.0,16.0,56.3,17.0,20.0,85.0,15.0,32.0,47.0,22.0,8.0,5.0,21.0,18.0,0.5448717948717948,0.2564102564102564
15438,111.0,42.0,91.0,46.2,10.0,30.0,33.3,17.0,24.0,70.8,13.0,31.0,44.0,21.0,4.0,6.0,12.0,23.0,0.5164835164835165,0.2637362637362637
15439,129.0,46.0,89.0,51.7,15.0,28.0,53.6,22.0,28.0,78.6,11.0,45.0,56.0,29.0,7.0,5.0,11.0,19.0,0.6011235955056179,0.3146067415730337
15440,101.0,34.0,82.0,41.5,4.0,17.0,23.5,29.0,34.0,85.3,11.0,32.0,43.0,19.0,12.0,3.0,19.0,17.0,0.4390243902439024,0.4146341463414634
15441,100.0,37.0,75.0,49.3,9.0,21.0,42.9,17.0,27.0,63.0,8.0,33.0,41.0,20.0,8.0,6.0,14.0,24.0,0.5533333333333333,0.36
15442,93.0,36.0,87.0,41.4,10.0,26.0,38.5,11.0,18.0,61.1,9.0,27.0,36.0,23.0,11.0,7.0,11.0,16.0,0.4712643678160919,0.20689655172413796
15443,89.0,36.0,75.0,48.0,4.0,17.0,23.5,13.0,15.0,86.7,4.0,32.0,36.0,20.0,8.0,0.0,16.0,25.0,0.5066666666666667,0.2
15444,113.0,43.0,91.0,47.3,10.0,25.0,40.0,17.0,21.0,81.0,12.0,37.0,49.0,29.0,6.0,4.0,14.0,18.0,0.5274725274725275,0.2307692307692308
15445,99.0,36.0,84.0,42.9,7.0,24.0,29.2,20.0,27.0,74.1,12.0,40.0,52.0,19.0,5.0,4.0,10.0,16.0,0.4702380952380952,0.32142857142857145
15446,113.0,44.0,84.0,52.4,10.0,27.0,37.0,15.0,20.0,75.0,6.0,35.0,41.0,24.0,7.0,6.0,14.0,21.0,0.5833333333333334,0.2380952380952381
15447,87.0,32.0,78.0,41.0,3.0,15.0,20.0,20.0,23.0,87.0,8.0,29.0,37.0,14.0,9.0,3.0,18.0,22.0,0.42948717948717946,0.2948717948717949
15448,86.0,31.0,81.0,38.3,9.0,29.0,31.0,15.0,18.0,83.3,15.0,33.0,48.0,21.0,9.0,6.0,18.0,19.0,0.4382716049382716,0.2222222222222222
15449,89.0,33.0,89.0,37.1,9.0,28.0,32.1,14.0,19.0,73.7,13.0,32.0,45.0,16.0,8.0,6.0,10.0,13.0,0.4213483146067416,0.21348314606741567
15450,104.0,36.0,76.0,47.4,6.0,19.0,31.6,26.0,32.0,81.3,8.0,38.0,46.0,19.0,7.0,8.0,10.0,16.0,0.5131578947368421,0.42105263157894735
15451,81.0,30.0,81.0,37.0,6.0,21.0,28.6,15.0,18.0,83.3,9.0,30.0,39.0,17.0,4.0,5.0,12.0,24.0,0.4074074074074074,0.2222222222222222
15452,123.0,49.0,83.0,59.0,11.0,25.0,44.0,14.0,21.0,66.7,9.0,39.0,48.0,36.5,8.0,9.0,14.0,17.0,0.6566265060240963,0.2530120481927711
15453,101.0,32.0,71.0,45.1,14.0,31.0,45.2,23.0,28.0,82.1,12.0,31.0,43.0,25.0,9.0,3.0,22.0,15.0,0.5492957746478874,0.39436619718309857
15454,84.0,33.0,88.0,37.5,4.0,21.0,19.0,14.0,25.0,56.0,15.0,25.0,40.0,17.0,11.0,3.0,12.0,14.0,0.3977272727272727,0.2840909090909091
15455,90.0,39.0,87.0,44.8,7.0,19.0,36.8,5.0,7.0,71.4,10.0,37.0,47.0,23.0,8.0,5.0,16.0,19.0,0.4885057471264368,0.08045977011494253
15456,99.0,42.0,92.0,45.7,5.0,13.0,38.5,10.0,12.0,83.3,15.0,25.0,40.0,26.0,11.0,5.0,12.0,25.0,0.48369565217391297,0.13043478260869565
15457,96.0,38.0,83.0,45.8,3.0,16.0,18.8,17.0,21.0,81.0,10.0,35.0,45.0,21.0,8.0,5.0,15.0,12.0,0.4759036144578313,0.2530120481927711
15458,103.0,37.0,79.0,46.8,5.0,20.0,25.0,24.0,30.0,80.0,10.0,33.0,43.0,22.0,7.0,6.0,14.0,24.0,0.5,0.37974683544303794
15459,105.0,40.0,102.0,39.2,6.0,29.0,20.7,19.0,23.0,82.6,11.0,46.0,57.0,21.0,5.0,5.0,10.0,21.0,0.4215686274509804,0.22549019607843135
15460,92.0,35.0,84.0,41.7,8.0,22.0,36.4,14.0,18.0,77.8,16.0,26.0,42.0,24.0,9.0,1.0,17.0,22.0,0.4642857142857143,0.21428571428571427
15461,92.0,34.0,74.0,45.9,1.0,7.0,14.3,23.0,29.0,79.3,9.0,36.0,45.0,15.0,6.0,8.0,13.0,24.0,0.4662162162162162,0.3918918918918919
15462,106.0,42.0,81.0,51.9,5.0,24.0,20.8,17.0,25.0,68.0,15.0,30.0,45.0,24.0,15.0,4.0,13.0,12.0,0.5493827160493827,0.308641975308642
15463,98.0,37.0,91.0,40.7,7.0,20.0,35.0,17.0,20.0,85.0,18.0,34.0,52.0,26.0,6.0,6.0,11.0,22.0,0.445054945054945,0.21978021978021975
15464,113.0,39.0,87.0,44.8,13.0,32.0,40.6,22.0,28.0,78.6,10.0,34.0,44.0,21.0,8.0,4.0,14.0,18.0,0.5229885057471264,0.3218390804597701
15465,113.0,37.0,87.0,42.5,13.0,32.0,40.6,26.0,31.0,83.9,17.0,29.0,46.0,23.0,9.0,3.0,19.0,22.0,0.5,0.3563218390804598
15466,100.0,39.0,84.0,46.4,5.0,18.0,27.8,17.0,24.0,70.8,10.0,32.0,42.0,22.0,5.0,2.0,14.0,19.0,0.4940476190476191,0.2857142857142857
15467,76.0,29.0,84.0,34.5,5.0,18.0,27.8,13.0,15.0,86.7,10.0,31.0,41.0,14.0,7.0,8.0,7.0,22.0,0.375,0.17857142857142858
15468,75.0,31.0,89.0,34.8,2.0,15.0,13.3,11.0,15.0,73.3,16.0,27.0,43.0,22.0,6.0,1.0,10.0,11.0,0.3595505617977528,0.16853932584269662
15469,78.0,27.0,80.0,33.8,4.0,19.0,21.1,20.0,30.0,66.7,20.0,36.0,56.0,19.0,3.0,8.0,14.0,16.0,0.3625,0.375
15470,126.0,49.0,98.0,50.0,13.0,29.0,44.8,15.0,18.0,83.3,16.0,30.0,46.0,26.0,13.0,9.0,16.0,23.0,0.5663265306122449,0.1836734693877551
15471,118.0,47.0,92.0,51.1,9.0,27.0,33.3,15.0,24.0,62.5,11.0,39.0,50.0,24.0,11.0,1.0,13.0,21.0,0.5597826086956522,0.2608695652173913
15472,91.0,29.0,79.0,36.7,8.0,23.0,34.8,25.0,32.0,78.1,15.0,28.0,43.0,20.0,7.0,10.5,14.0,19.0,0.4177215189873418,0.4050632911392405
15473,103.0,38.0,100.0,38.0,7.0,30.0,23.3,20.0,26.0,76.9,13.0,45.0,58.0,23.0,8.0,3.0,9.0,20.0,0.415,0.26
15474,128.0,49.0,94.0,52.1,10.0,24.0,41.7,20.0,24.0,83.3,11.0,34.0,45.0,35.0,10.0,5.0,15.0,17.0,0.5744680851063829,0.2553191489361702
15475,86.0,27.0,85.0,31.8,5.0,28.0,17.9,27.0,32.0,84.4,20.5,29.0,50.0,14.0,6.0,6.0,14.0,25.0,0.3470588235294117,0.3764705882352941
15476,98.0,39.0,76.0,51.3,11.0,27.0,40.7,9.0,14.0,64.3,6.0,36.0,42.0,26.0,6.0,3.0,10.0,13.0,0.5855263157894737,0.18421052631578946
15477,80.0,28.0,77.0,36.4,6.0,20.0,30.0,18.0,21.0,85.7,10.0,31.0,41.0,16.0,12.0,4.0,16.0,21.0,0.4025974025974026,0.2727272727272727
15478,110.0,39.0,78.0,50.0,13.0,29.0,44.8,19.0,26.0,73.1,9.0,34.0,43.0,30.0,12.0,3.0,16.0,23.0,0.5833333333333334,0.3333333333333333
15479,118.0,48.0,97.0,49.5,6.0,15.0,40.0,16.0,16.0,100.0,13.0,29.0,42.0,29.0,9.0,5.0,14.0,21.0,0.5257731958762887,0.16494845360824742
15480,91.0,31.0,78.0,39.7,5.0,25.0,20.0,24.0,26.0,92.3,10.0,32.0,42.0,22.0,7.0,2.0,18.0,21.0,0.42948717948717946,0.3333333333333333
15481,94.0,41.0,92.0,44.6,6.0,26.0,23.1,6.0,10.0,60.0,12.0,30.0,42.0,15.0,11.0,3.0,11.0,23.0,0.4782608695652174,0.10869565217391304
15482,99.0,37.0,79.0,46.8,5.0,14.0,35.7,20.0,29.0,69.0,12.0,30.0,42.0,26.0,7.0,0.0,16.0,23.0,0.5,0.3670886075949367
15483,109.0,38.0,84.0,45.2,11.0,27.0,40.7,22.0,27.0,81.5,14.0,30.0,44.0,27.0,10.0,6.0,16.0,27.0,0.5178571428571429,0.32142857142857145
15484,86.0,32.0,68.0,47.1,8.0,22.0,36.4,14.0,19.0,73.7,4.0,32.0,36.0,20.0,4.0,2.0,19.0,16.0,0.5294117647058824,0.2794117647058824
15485,92.0,35.0,84.0,41.7,8.0,27.0,29.6,14.0,20.0,70.0,20.0,30.0,50.0,13.0,1.0,1.0,9.0,17.0,0.4642857142857143,0.2380952380952381
15486,111.0,45.0,81.0,55.6,7.0,13.0,53.8,14.0,18.0,77.8,13.0,40.0,53.0,26.0,8.0,5.0,22.0,22.0,0.5987654320987654,0.2222222222222222
15487,76.0,28.0,85.0,32.9,6.0,24.0,25.0,14.0,23.0,60.9,10.0,20.0,30.0,19.0,11.0,4.0,16.0,17.0,0.3647058823529412,0.27058823529411763
15488,93.0,33.0,84.0,39.3,12.0,29.0,41.4,15.0,21.0,71.4,12.0,31.0,43.0,24.0,6.0,2.0,13.0,14.0,0.4642857142857143,0.25
15489,79.0,30.0,87.0,34.5,7.0,24.0,29.2,12.0,19.0,63.2,8.0,31.0,39.0,17.0,9.0,3.0,16.0,19.0,0.3850574712643678,0.2183908045977012
15490,102.0,39.0,82.0,47.6,9.0,21.0,42.9,15.0,19.0,78.9,10.0,34.0,44.0,27.0,6.0,10.0,11.0,14.0,0.5304878048780488,0.23170731707317074
15491,98.0,35.0,88.0,39.8,11.0,36.0,30.6,17.0,26.0,65.4,9.0,26.0,35.0,21.0,16.0,3.0,13.0,21.0,0.4602272727272727,0.2954545454545455
15492,92.0,36.0,90.0,40.0,6.0,24.0,25.0,14.0,24.0,58.3,20.0,34.0,54.0,17.0,9.0,5.0,15.0,20.0,0.43333333333333335,0.26666666666666666
15493,95.0,36.0,85.0,42.4,3.0,22.0,13.6,20.0,22.0,90.9,9.0,33.0,42.0,17.0,8.0,4.0,13.0,23.0,0.4411764705882353,0.25882352941176473
15494,89.0,34.0,76.0,44.7,5.0,18.0,27.8,16.0,25.0,64.0,11.0,32.0,43.0,22.0,12.0,5.0,16.0,22.0,0.4802631578947368,0.32894736842105265
15495,103.0,34.0,76.0,44.7,10.0,25.0,40.0,25.0,33.0,75.8,12.0,30.0,42.0,17.0,6.0,3.0,13.0,22.0,0.5131578947368421,0.4342105263157895
15496,115.0,43.0,86.0,50.0,13.0,32.0,40.6,16.0,22.0,72.7,10.0,31.0,41.0,23.0,16.0,7.0,15.0,22.0,0.5755813953488372,0.2558139534883721
15497,94.0,30.0,80.0,37.5,8.0,16.0,50.0,26.0,32.0,81.3,11.0,29.0,40.0,12.0,5.0,9.0,8.0,16.0,0.425,0.4
15498,93.0,37.0,84.0,44.0,9.0,30.0,30.0,10.0,14.0,71.4,5.0,37.0,42.0,31.0,8.0,1.0,10.0,19.0,0.4940476190476191,0.16666666666666666
15499,80.0,29.0,80.0,36.3,6.0,19.0,31.6,16.0,20.0,80.0,10.0,32.0,42.0,16.0,7.0,6.0,16.0,20.0,0.4,0.25
15500,94.0,34.0,76.0,44.7,4.0,12.0,33.3,22.0,30.0,73.3,11.0,42.0,53.0,13.0,8.0,5.0,21.0,22.0,0.4736842105263158,0.3947368421052632
15501,98.0,39.0,85.0,45.9,6.0,27.0,22.2,14.0,18.0,77.8,11.0,32.0,43.0,21.0,12.0,0.0,19.0,21.0,0.4941176470588236,0.21176470588235294
15502,110.0,37.0,72.0,51.4,12.0,31.0,38.7,24.0,33.0,72.7,7.0,32.0,39.0,26.0,13.0,2.0,19.0,19.0,0.5972222222222222,0.4583333333333333
15503,82.0,29.0,82.0,35.4,9.0,35.0,25.7,15.0,26.0,57.7,20.0,41.0,61.0,17.0,6.0,2.0,18.0,17.0,0.4085365853658536,0.3170731707317073
15504,105.0,40.0,89.0,44.9,12.0,22.0,54.5,13.0,19.0,68.4,10.0,37.0,47.0,27.0,8.0,3.0,10.0,20.0,0.5168539325842697,0.21348314606741567
15505,99.0,38.0,78.0,48.7,10.0,23.0,43.5,13.0,17.0,76.5,9.0,25.0,34.0,22.0,2.0,8.0,4.0,14.0,0.5512820512820513,0.21794871794871795
15506,122.0,44.0,81.0,54.3,13.0,27.0,48.1,21.0,27.0,77.8,7.0,46.0,53.0,30.0,10.0,6.0,13.0,14.0,0.6234567901234568,0.3333333333333333
15507,108.0,41.0,90.0,45.6,8.0,18.0,44.4,18.0,25.0,72.0,20.0,34.0,54.0,20.0,5.0,4.0,12.0,19.0,0.5,0.2777777777777778
15508,100.0,34.0,75.0,45.3,8.0,17.0,47.1,24.0,35.0,68.6,13.0,33.0,46.0,24.0,9.0,3.0,23.0,20.0,0.5066666666666667,0.4666666666666667
15509,127.0,48.0,83.0,57.8,9.0,25.0,36.0,22.0,32.0,68.8,10.0,44.0,54.0,28.0,12.0,5.0,20.0,24.0,0.6325301204819277,0.3855421686746988
15510,95.0,39.0,82.0,47.6,5.0,17.0,29.4,12.0,20.0,60.0,11.0,30.0,41.0,19.0,8.0,2.0,17.0,20.0,0.5060975609756098,0.24390243902439024
15511,89.0,31.0,80.0,38.8,8.0,17.0,47.1,19.0,23.0,82.6,11.0,38.0,49.0,23.0,8.0,6.0,10.0,14.0,0.4375,0.2875
15512,69.0,28.0,84.0,33.3,3.0,10.0,30.0,10.0,16.0,62.5,12.0,36.0,48.0,23.0,7.0,10.5,12.0,17.0,0.35119047619047616,0.19047619047619047
15513,93.0,31.0,72.0,43.1,7.0,25.0,28.0,24.0,29.0,82.8,7.0,30.0,37.0,18.0,9.0,5.0,15.0,18.0,0.4791666666666667,0.4027777777777778
15514,99.0,35.0,88.0,39.8,8.0,23.0,34.8,21.0,27.0,77.8,10.0,23.0,33.0,18.0,9.0,2.0,18.0,29.0,0.4431818181818182,0.3068181818181818
15515,90.0,36.0,82.0,43.9,4.0,17.0,23.5,14.0,18.0,77.8,11.0,29.0,40.0,17.0,6.0,0.0,10.0,20.0,0.4634146341463415,0.2195121951219512
15516,71.0,30.0,84.0,35.7,2.0,21.0,9.5,9.0,13.0,69.2,7.0,49.0,56.0,18.0,5.0,10.0,19.0,23.0,0.3690476190476191,0.15476190476190474
15517,80.0,31.0,101.0,30.7,2.0,15.0,13.3,16.0,25.0,64.0,14.0,44.0,58.0,16.0,7.0,5.0,7.0,16.0,0.328846153846154,0.2475247524752475
15518,106.0,37.0,88.0,42.0,7.0,23.0,30.4,25.0,34.0,73.5,10.0,29.0,39.0,22.0,10.0,2.0,17.0,24.0,0.4602272727272727,0.3863636363636364
15519,108.0,41.0,89.0,46.1,5.0,18.0,27.8,21.0,26.0,80.8,20.5,32.0,54.0,18.0,3.0,2.0,17.0,25.0,0.4887640449438202,0.2921348314606741
15520,117.0,44.0,92.0,47.8,9.0,28.0,32.1,20.0,31.0,64.5,11.0,23.0,34.0,24.0,7.0,6.0,5.0,22.0,0.5271739130434783,0.33695652173913043
15521,107.0,38.0,88.0,43.2,15.0,35.0,42.9,16.0,19.0,84.2,18.0,29.0,47.0,27.0,16.0,5.0,16.0,16.0,0.5170454545454546,0.2159090909090909
15522,107.0,40.0,84.0,47.6,11.0,26.0,42.3,16.0,21.0,76.2,9.0,31.0,40.0,31.0,10.0,7.0,9.0,19.0,0.5416666666666666,0.25
15523,98.0,36.0,93.0,38.7,13.0,36.0,36.1,13.0,15.0,86.7,15.0,25.0,40.0,20.0,7.0,5.0,7.0,22.0,0.456989247311828,0.16129032258064516
15524,113.0,43.0,80.0,53.8,8.0,19.0,42.1,19.0,21.0,90.5,8.0,35.0,43.0,24.0,6.0,5.0,15.0,18.0,0.5875,0.2625
15525,105.0,38.0,92.0,41.3,10.0,31.0,32.3,19.0,22.0,86.4,13.0,26.0,39.0,21.0,10.0,4.0,10.0,20.0,0.4673913043478261,0.2391304347826087
15526,89.0,38.0,82.0,46.3,7.0,28.0,25.0,6.0,7.0,85.7,10.0,32.0,42.0,24.0,10.0,5.0,22.0,16.0,0.5060975609756098,0.08536585365853659
15527,99.0,37.0,80.0,46.3,9.0,26.0,34.6,16.0,20.0,80.0,7.0,36.0,43.0,25.0,5.0,5.0,13.0,21.0,0.51875,0.25
15528,99.0,40.0,77.0,51.9,5.0,16.0,31.3,14.0,27.0,51.9,13.0,36.0,49.0,23.0,7.0,5.0,13.0,15.0,0.551948051948052,0.35064935064935066
15529,102.0,39.0,77.0,50.6,8.0,15.0,53.3,16.0,24.0,66.7,11.0,39.0,50.0,21.0,4.0,4.0,14.0,18.0,0.5584415584415584,0.3116883116883117
15530,131.0,50.0,91.0,54.9,9.0,22.0,40.9,22.0,33.0,66.7,12.0,37.0,49.0,32.0,11.0,10.5,14.0,21.0,0.5989010989010989,0.3626373626373626
15531,127.0,51.0,97.0,52.6,10.0,22.0,45.5,15.0,19.0,78.9,16.0,38.0,54.0,27.0,8.0,2.0,14.0,21.0,0.5773195876288659,0.1958762886597938
15532,81.0,29.0,75.0,38.7,4.0,17.0,23.5,19.0,29.0,65.5,15.0,40.0,55.0,17.0,5.0,6.0,18.0,19.0,0.4133333333333333,0.38666666666666666
15533,102.0,37.0,81.0,45.7,4.0,12.0,33.3,24.0,31.0,77.4,8.0,31.0,39.0,18.0,12.0,4.0,10.0,19.0,0.4814814814814815,0.382716049382716
15534,95.0,35.0,74.0,47.3,8.0,17.0,47.1,17.0,21.0,81.0,6.0,32.0,38.0,26.0,9.0,6.0,9.0,15.0,0.527027027027027,0.28378378378378377
15535,96.0,40.0,89.0,44.9,6.0,18.0,33.3,10.0,12.0,83.3,12.0,32.0,44.0,22.0,8.0,4.0,12.0,20.0,0.4831460674157304,0.1348314606741573
15536,110.0,48.0,87.0,55.2,5.0,15.0,33.3,9.0,11.0,81.8,15.0,31.0,46.0,18.0,5.0,5.0,16.0,16.0,0.5804597701149425,0.1264367816091954
15537,98.0,32.0,85.0,37.6,13.0,31.0,41.9,21.0,24.0,87.5,15.0,34.0,49.0,17.0,6.0,5.0,15.0,17.0,0.4529411764705882,0.2823529411764706
15538,96.0,36.0,80.0,45.0,7.0,22.0,31.8,17.0,27.0,63.0,9.0,30.0,39.0,22.0,12.0,10.0,8.0,20.0,0.49375,0.3375
15539,121.0,43.0,91.0,47.3,10.0,29.0,34.5,25.0,36.0,69.4,17.0,26.0,43.0,26.0,9.0,1.0,13.0,21.0,0.5274725274725275,0.3956043956043956
15540,96.0,36.0,79.0,45.6,9.0,24.0,37.5,15.0,20.0,75.0,5.0,34.0,39.0,22.0,5.0,4.0,15.0,22.0,0.5126582278481012,0.2531645569620253
15541,96.0,37.0,74.0,50.0,6.0,19.0,31.6,16.0,20.0,80.0,2.0,30.0,32.0,20.0,6.0,6.0,16.0,15.0,0.5405405405405406,0.2702702702702703
15542,110.0,42.0,69.0,60.099999999999994,12.0,23.0,52.2,14.0,16.0,87.5,4.0,28.0,32.0,30.0,7.0,6.0,17.0,17.0,0.6826923076923077,0.2318840579710145
15543,126.0,46.0,83.0,55.4,10.0,23.0,43.5,24.0,31.0,77.4,12.0,32.0,44.0,23.0,9.0,3.0,19.0,30.0,0.6144578313253012,0.3734939759036144
15544,94.0,36.0,85.0,42.4,12.0,31.0,38.7,10.0,10.0,100.0,12.0,26.0,38.0,24.0,11.0,7.0,12.0,21.0,0.4941176470588236,0.1176470588235294
15545,83.0,32.0,75.0,42.7,7.0,16.0,43.8,12.0,14.0,85.7,6.0,29.0,35.0,20.0,3.0,1.0,15.0,20.0,0.4733333333333333,0.18666666666666668
15546,103.0,42.0,85.0,49.4,5.0,16.0,31.3,14.0,16.0,87.5,11.0,34.0,45.0,29.0,5.0,4.0,13.0,16.0,0.5235294117647059,0.18823529411764706
15547,97.0,33.0,79.0,41.8,8.0,25.0,32.0,23.0,29.0,79.3,10.0,42.0,52.0,22.0,7.0,2.0,14.0,23.0,0.4683544303797468,0.3670886075949367
15548,110.0,42.0,94.0,44.7,11.0,29.0,37.9,15.0,17.0,88.2,15.0,34.0,49.0,34.0,12.0,4.0,12.0,18.0,0.5053191489361702,0.18085106382978725
15549,119.0,48.0,89.0,53.9,13.0,25.0,52.0,10.0,12.0,83.3,8.0,28.0,36.0,28.0,12.0,6.0,7.0,14.0,0.6123595505617978,0.1348314606741573
15550,115.0,42.0,92.0,45.7,9.0,24.0,37.5,22.0,28.0,78.6,13.0,30.0,43.0,24.0,10.0,2.0,14.0,14.0,0.5054347826086957,0.3043478260869565
15551,85.0,31.0,65.0,47.7,3.0,7.0,42.9,20.0,27.0,74.1,8.0,34.0,42.0,8.5,6.0,5.0,19.0,9.0,0.5,0.4153846153846154
15552,99.0,42.0,91.0,46.2,8.0,22.0,36.4,7.0,12.0,58.3,13.0,23.0,36.0,26.0,6.0,3.0,10.0,14.0,0.5054945054945055,0.13186813186813187
15553,89.0,34.0,83.0,41.0,9.0,25.0,36.0,12.0,25.0,48.05000000000001,13.0,39.0,52.0,23.0,6.0,3.0,15.0,27.0,0.463855421686747,0.3012048192771085
15554,106.0,40.0,87.0,46.0,3.0,14.0,21.4,23.0,29.0,79.3,9.0,38.0,47.0,27.0,8.0,5.0,11.0,19.0,0.4770114942528736,0.3333333333333333
15555,80.0,31.0,73.0,42.5,4.0,17.0,23.5,14.0,16.0,87.5,8.0,29.0,37.0,23.0,6.0,5.0,19.0,26.0,0.4520547945205479,0.2191780821917808
15556,89.0,35.0,82.0,42.7,6.0,25.0,24.0,13.0,17.0,76.5,12.0,23.0,35.0,20.0,7.0,3.0,17.0,16.0,0.4634146341463415,0.2073170731707317
15557,101.0,35.0,81.0,43.2,11.0,29.0,37.9,20.0,28.0,71.4,10.0,33.0,43.0,25.0,8.0,9.0,17.0,19.0,0.5,0.34567901234567894
15558,79.0,28.0,68.0,41.2,8.0,22.0,36.4,15.0,20.0,75.0,5.0,31.0,36.0,22.0,5.0,6.0,21.0,32.0,0.4705882352941176,0.29411764705882354
15559,112.0,41.0,86.0,47.7,16.0,36.0,44.4,14.0,19.0,73.7,11.0,30.0,41.0,25.0,12.0,3.0,12.0,19.0,0.5697674418604651,0.22093023255813954
15560,95.0,28.0,72.0,38.9,8.0,18.0,44.4,31.0,42.0,73.8,14.0,30.0,44.0,21.0,13.0,2.0,15.0,17.0,0.4444444444444444,0.5312500000000001
15561,102.0,39.0,76.0,51.3,8.0,24.0,33.3,16.0,23.0,69.6,8.0,27.0,35.0,26.0,4.0,1.0,11.0,26.0,0.5657894736842105,0.3026315789473684
15562,109.0,37.0,78.0,47.4,9.0,30.0,30.0,26.0,36.0,72.2,12.0,26.0,38.0,14.0,8.0,3.0,9.0,15.0,0.532051282051282,0.4615384615384616
15563,89.0,30.0,71.0,42.3,6.0,18.0,33.3,23.0,27.0,85.2,11.0,30.0,41.0,19.0,5.0,4.0,17.0,19.0,0.4647887323943662,0.38028169014084506
15564,94.0,35.0,87.0,40.2,6.0,26.0,23.1,18.0,20.0,90.0,11.0,37.0,48.0,22.0,5.0,1.0,12.0,18.0,0.4367816091954023,0.2298850574712644
15565,98.0,37.0,85.0,43.5,8.0,21.0,38.1,16.0,20.0,80.0,6.0,36.0,42.0,27.0,7.0,10.5,12.0,27.0,0.4823529411764706,0.2352941176470588
15566,99.0,34.0,79.0,43.0,13.0,27.0,48.1,18.0,24.0,75.0,8.0,25.0,33.0,18.0,10.0,5.0,12.0,21.0,0.5126582278481012,0.3037974683544304
15567,91.0,34.0,83.0,41.0,11.0,33.0,33.3,12.0,14.0,85.7,13.0,27.0,40.0,22.0,5.0,2.0,16.0,23.0,0.4759036144578313,0.1686746987951807
15568,107.0,41.0,100.0,41.0,9.0,37.0,24.3,16.0,20.0,80.0,10.0,29.0,39.0,24.0,8.0,5.0,8.0,25.0,0.455,0.2
15569,113.0,42.0,83.0,50.6,9.0,26.0,34.6,20.0,23.0,87.0,10.0,28.0,38.0,26.0,11.0,6.0,20.0,19.0,0.5602409638554217,0.27710843373493976
15570,103.0,39.0,83.0,47.0,3.0,17.0,17.6,22.0,29.0,75.9,14.0,27.0,41.0,18.0,13.0,3.0,9.0,19.0,0.4879518072289157,0.3493975903614458
15571,94.0,34.0,73.0,46.6,8.0,22.0,36.4,18.0,23.0,78.3,3.0,27.0,30.0,23.0,8.0,10.0,7.0,16.0,0.5205479452054794,0.3150684931506849
15572,105.0,36.0,73.0,49.3,10.0,29.0,34.5,23.0,27.0,85.2,6.0,29.0,35.0,23.0,13.0,7.0,12.0,12.0,0.5616438356164384,0.3698630136986301
